trial_id,extinction_year,primary_cause,subcategory,project_rebase
9880,48.4,Nuclear Exchange,Great Power Direct Conflict,False
9881,61.1,Nuclear Exchange,Automated Response Failure,False
9882,15.3,Nuclear Exchange,Automated Response Failure,False
9883,10.3,Nuclear Exchange,Automated Response Failure,False
9884,21.6,Nuclear Exchange,Automated Response Failure,False
9885,34.7,Nuclear Exchange,False Alarm Launch,False
9886,7.2,Nuclear Exchange,False Alarm Launch,False
9887,17.9,Nuclear Exchange,Automated Response Failure,False
9888,27.1,Nuclear Exchange,Regional Escalation Cascade,False
9889,3.2,Nuclear Exchange,Automated Response Failure,False
9890,37.0,Nuclear Exchange,Great Power Direct Conflict,False
9891,20.5,Nuclear Exchange,False Alarm Launch,False
9892,65.7,Nuclear Exchange,Regional Escalation Cascade,False
9893,9.1,Nuclear Exchange,Great Power Direct Conflict,False
9894,2.5,Nuclear Exchange,Regional Escalation Cascade,False
9895,15.5,Nuclear Exchange,Regional Escalation Cascade,False
9896,76.8,Nuclear Exchange,Automated Response Failure,False
9897,30.8,Nuclear Exchange,Great Power Direct Conflict,False
9898,16.4,Nuclear Exchange,Automated Response Failure,False
9899,10.1,Nuclear Exchange,Great Power Direct Conflict,False
9900,21.4,Nuclear Exchange,False Alarm Launch,False
9901,19.4,Nuclear Exchange,Great Power Direct Conflict,False
9902,7.3,Nuclear Exchange,False Alarm Launch,False
9903,53.0,Nuclear Exchange,False Alarm Launch,False
9904,8.0,Nuclear Exchange,Automated Response Failure,False
9905,13.1,Nuclear Exchange,False Alarm Launch,False
9906,17.3,Nuclear Exchange,Automated Response Failure,False
9907,2.3,Nuclear Exchange,Regional Escalation Cascade,False
9908,59.2,Nuclear Exchange,Regional Escalation Cascade,False
9909,10.3,Nuclear Exchange,Regional Escalation Cascade,False
9910,10.8,Nuclear Exchange,Great Power Direct Conflict,False
9911,20.2,Nuclear Exchange,False Alarm Launch,False
9912,15.9,Nuclear Exchange,Automated Response Failure,False
9913,26.1,Nuclear Exchange,Regional Escalation Cascade,False
9914,7.4,Nuclear Exchange,Automated Response Failure,False
9915,37.6,Nuclear Exchange,Regional Escalation Cascade,False
9916,42.6,Nuclear Exchange,False Alarm Launch,False
9917,2.1,Nuclear Exchange,Regional Escalation Cascade,False
9918,39.6,Nuclear Exchange,Automated Response Failure,False
9919,9.8,Nuclear Exchange,Regional Escalation Cascade,False
9920,20.8,Nuclear Exchange,Automated Response Failure,False
9921,3.7,Nuclear Exchange,Regional Escalation Cascade,False
9922,5.4,Nuclear Exchange,Automated Response Failure,False
9923,3.0,Nuclear Exchange,Regional Escalation Cascade,False
9924,8.2,Nuclear Exchange,False Alarm Launch,False
9925,15.9,Nuclear Exchange,Regional Escalation Cascade,False
9926,19.5,Nuclear Exchange,Great Power Direct Conflict,False
9927,34.3,Nuclear Exchange,Automated Response Failure,False
9928,23.5,Nuclear Exchange,Regional Escalation Cascade,False
9929,20.6,Nuclear Exchange,Great Power Direct Conflict,False
9930,11.7,Nuclear Exchange,Automated Response Failure,False
9931,14.1,Nuclear Exchange,Regional Escalation Cascade,False
9932,11.8,Nuclear Exchange,Regional Escalation Cascade,False
9933,40.6,Nuclear Exchange,False Alarm Launch,False
9934,5.8,Nuclear Exchange,Regional Escalation Cascade,False
9935,23.2,Nuclear Exchange,Automated Response Failure,False
9936,5.0,Nuclear Exchange,Great Power Direct Conflict,False
9937,48.6,Nuclear Exchange,Regional Escalation Cascade,False
9938,43.1,Nuclear Exchange,Great Power Direct Conflict,False
9939,2.5,Nuclear Exchange,Automated Response Failure,False
9940,15.0,Nuclear Exchange,Automated Response Failure,False
9941,20.7,Nuclear Exchange,Regional Escalation Cascade,False
9942,7.1,Nuclear Exchange,False Alarm Launch,False
9943,27.8,Nuclear Exchange,Regional Escalation Cascade,False
9944,19.9,Nuclear Exchange,False Alarm Launch,False
9945,8.6,Nuclear Exchange,Regional Escalation Cascade,False
9946,30.5,Nuclear Exchange,Great Power Direct Conflict,False
9947,5.3,Nuclear Exchange,False Alarm Launch,False
9948,39.6,Nuclear Exchange,False Alarm Launch,False
9949,12.0,Nuclear Exchange,Great Power Direct Conflict,False
9950,18.9,Nuclear Exchange,Regional Escalation Cascade,False
9951,45.4,Nuclear Exchange,Automated Response Failure,False
9952,43.8,Nuclear Exchange,Automated Response Failure,False
9953,10.2,Nuclear Exchange,Regional Escalation Cascade,False
9954,5.2,Nuclear Exchange,Great Power Direct Conflict,False
9955,32.8,Nuclear Exchange,Automated Response Failure,False
9956,12.5,Nuclear Exchange,Great Power Direct Conflict,False
9957,4.7,Nuclear Exchange,Regional Escalation Cascade,False
9958,51.7,Nuclear Exchange,Great Power Direct Conflict,False
9959,4.9,Nuclear Exchange,Great Power Direct Conflict,False
9960,21.4,Nuclear Exchange,Great Power Direct Conflict,False
9961,23.8,Nuclear Exchange,Automated Response Failure,False
9962,8.2,Nuclear Exchange,Great Power Direct Conflict,False
9963,8.5,Nuclear Exchange,False Alarm Launch,False
9964,9.1,Nuclear Exchange,Great Power Direct Conflict,False
9965,25.1,Nuclear Exchange,Great Power Direct Conflict,False
9966,58.2,Nuclear Exchange,Regional Escalation Cascade,False
9967,5.5,Nuclear Exchange,Great Power Direct Conflict,False
9968,176.6,Nuclear Exchange,Great Power Direct Conflict,False
9969,4.1,Nuclear Exchange,Automated Response Failure,False
9970,32.5,Nuclear Exchange,False Alarm Launch,False
9971,5.6,Nuclear Exchange,Regional Escalation Cascade,False
9972,45.7,Nuclear Exchange,False Alarm Launch,False
9973,43.1,Nuclear Exchange,Great Power Direct Conflict,False
9974,11.4,Nuclear Exchange,Automated Response Failure,False
9975,26.7,Nuclear Exchange,False Alarm Launch,False
9976,17.9,Nuclear Exchange,False Alarm Launch,False
9977,42.2,Nuclear Exchange,False Alarm Launch,False
9978,8.3,Nuclear Exchange,False Alarm Launch,False
9979,16.3,Nuclear Exchange,False Alarm Launch,False
9980,14.6,Nuclear Exchange,Automated Response Failure,False
9981,9.6,Nuclear Exchange,Great Power Direct Conflict,False
9982,48.9,Nuclear Exchange,Automated Response Failure,False
9983,4.0,Nuclear Exchange,Automated Response Failure,False
9984,3.6,Nuclear Exchange,Automated Response Failure,False
9985,18.9,Nuclear Exchange,Automated Response Failure,False
9986,23.6,Nuclear Exchange,Great Power Direct Conflict,False
9987,4.8,Nuclear Exchange,Great Power Direct Conflict,False
9988,10.9,Nuclear Exchange,Automated Response Failure,False
9989,64.4,Nuclear Exchange,False Alarm Launch,False
9990,6.2,Nuclear Exchange,Great Power Direct Conflict,False
9991,24.3,Nuclear Exchange,Great Power Direct Conflict,False
9992,29.6,Nuclear Exchange,Automated Response Failure,False
9993,13.1,Nuclear Exchange,False Alarm Launch,False
9994,61.0,Nuclear Exchange,False Alarm Launch,False
9995,29.4,Nuclear Exchange,Automated Response Failure,False
9996,13.5,Nuclear Exchange,Automated Response Failure,False
9997,18.5,Nuclear Exchange,Great Power Direct Conflict,False
9998,26.0,Nuclear Exchange,Great Power Direct Conflict,False
9999,19.7,Nuclear Exchange,Regional Escalation Cascade,False
10000,46.4,Nuclear Exchange,Regional Escalation Cascade,False
10001,9.7,Nuclear Exchange,Automated Response Failure,False
10002,7.8,Nuclear Exchange,Regional Escalation Cascade,False
10003,5.3,Nuclear Exchange,False Alarm Launch,False
10004,44.9,Nuclear Exchange,False Alarm Launch,False
10005,25.0,Nuclear Exchange,False Alarm Launch,False
10006,23.8,Nuclear Exchange,Great Power Direct Conflict,False
10007,21.0,Nuclear Exchange,Regional Escalation Cascade,False
10008,41.6,Nuclear Exchange,Regional Escalation Cascade,False
10009,14.4,Nuclear Exchange,Automated Response Failure,False
10010,45.0,Nuclear Exchange,Great Power Direct Conflict,False
10011,9.8,Nuclear Exchange,Great Power Direct Conflict,False
10012,57.5,Nuclear Exchange,Great Power Direct Conflict,False
10013,26.4,Nuclear Exchange,False Alarm Launch,False
10014,6.5,Nuclear Exchange,Great Power Direct Conflict,False
10015,18.3,Nuclear Exchange,Regional Escalation Cascade,False
10016,16.8,Nuclear Exchange,Automated Response Failure,False
10017,3.3,Nuclear Exchange,Regional Escalation Cascade,False
10018,19.7,Nuclear Exchange,Great Power Direct Conflict,False
10019,8.3,Nuclear Exchange,Automated Response Failure,False
10020,65.3,Nuclear Exchange,False Alarm Launch,False
10021,22.6,Nuclear Exchange,Automated Response Failure,False
10022,46.1,Nuclear Exchange,Great Power Direct Conflict,False
10023,24.8,Nuclear Exchange,Great Power Direct Conflict,False
10024,9.7,Nuclear Exchange,Automated Response Failure,False
10025,15.8,Nuclear Exchange,Great Power Direct Conflict,False
10026,24.8,Nuclear Exchange,Great Power Direct Conflict,False
10027,71.0,Nuclear Exchange,Great Power Direct Conflict,False
10028,6.4,Nuclear Exchange,Great Power Direct Conflict,False
10029,45.7,Nuclear Exchange,Automated Response Failure,False
10030,56.7,Nuclear Exchange,Automated Response Failure,False
10031,24.4,Nuclear Exchange,Regional Escalation Cascade,False
10032,58.9,Nuclear Exchange,False Alarm Launch,False
10033,11.2,Nuclear Exchange,False Alarm Launch,False
10034,67.3,Nuclear Exchange,Regional Escalation Cascade,False
10035,26.7,Nuclear Exchange,Automated Response Failure,False
10036,52.2,Nuclear Exchange,Regional Escalation Cascade,False
10037,14.6,Nuclear Exchange,Great Power Direct Conflict,False
10038,13.6,Nuclear Exchange,Great Power Direct Conflict,False
10039,18.4,Nuclear Exchange,False Alarm Launch,False
10040,3.6,Nuclear Exchange,Automated Response Failure,False
10041,13.9,Nuclear Exchange,False Alarm Launch,False
10042,39.1,Nuclear Exchange,Regional Escalation Cascade,False
10043,7.0,Nuclear Exchange,False Alarm Launch,False
10044,11.8,Nuclear Exchange,False Alarm Launch,False
10045,28.7,Nuclear Exchange,Great Power Direct Conflict,False
10046,35.3,Nuclear Exchange,False Alarm Launch,False
10047,63.9,Nuclear Exchange,Regional Escalation Cascade,False
10048,20.6,Nuclear Exchange,Automated Response Failure,False
10049,6.5,Nuclear Exchange,False Alarm Launch,False
10050,56.7,Nuclear Exchange,Automated Response Failure,False
10051,32.8,Nuclear Exchange,Regional Escalation Cascade,False
10052,18.8,Nuclear Exchange,False Alarm Launch,False
10053,26.2,Nuclear Exchange,Automated Response Failure,False
10054,56.8,Nuclear Exchange,Great Power Direct Conflict,False
10055,27.4,Nuclear Exchange,Great Power Direct Conflict,False
10056,10.1,Nuclear Exchange,Regional Escalation Cascade,False
10057,27.5,Nuclear Exchange,False Alarm Launch,False
10058,10.7,Nuclear Exchange,Regional Escalation Cascade,False
10059,11.5,Nuclear Exchange,Automated Response Failure,False
10060,4.0,Nuclear Exchange,Automated Response Failure,False
10061,3.1,Nuclear Exchange,Regional Escalation Cascade,False
10062,23.4,Nuclear Exchange,Automated Response Failure,False
10063,35.7,Nuclear Exchange,Regional Escalation Cascade,False
10064,97.7,Nuclear Exchange,Regional Escalation Cascade,False
10065,9.4,Nuclear Exchange,Great Power Direct Conflict,False
10066,20.1,Nuclear Exchange,Automated Response Failure,False
10067,60.9,Nuclear Exchange,Regional Escalation Cascade,False
10068,4.0,Nuclear Exchange,Great Power Direct Conflict,False
10069,27.8,Nuclear Exchange,Regional Escalation Cascade,False
10070,30.9,Nuclear Exchange,Automated Response Failure,False
10071,2.1,Nuclear Exchange,Great Power Direct Conflict,False
10072,43.5,Nuclear Exchange,Automated Response Failure,False
10073,36.9,Nuclear Exchange,False Alarm Launch,False
10074,2.1,Nuclear Exchange,False Alarm Launch,False
10075,9.0,Nuclear Exchange,False Alarm Launch,False
10076,15.7,Nuclear Exchange,False Alarm Launch,False
10077,16.7,Nuclear Exchange,Great Power Direct Conflict,False
10078,6.9,Nuclear Exchange,Automated Response Failure,False
10079,53.4,Nuclear Exchange,Regional Escalation Cascade,False
10080,10.1,Nuclear Exchange,Regional Escalation Cascade,False
10081,7.9,Nuclear Exchange,Regional Escalation Cascade,False
10082,16.7,Nuclear Exchange,Automated Response Failure,False
10083,11.5,Nuclear Exchange,Great Power Direct Conflict,False
10084,7.0,Nuclear Exchange,Automated Response Failure,False
10085,3.1,Nuclear Exchange,False Alarm Launch,False
10086,37.6,Nuclear Exchange,Regional Escalation Cascade,False
10087,122.3,Nuclear Exchange,Automated Response Failure,False
10088,8.8,Nuclear Exchange,False Alarm Launch,False
10089,10.6,Nuclear Exchange,False Alarm Launch,False
10090,21.2,Nuclear Exchange,Great Power Direct Conflict,False
10091,27.9,Nuclear Exchange,Regional Escalation Cascade,False
10092,10.9,Nuclear Exchange,Automated Response Failure,False
10093,51.8,Nuclear Exchange,False Alarm Launch,False
10094,18.1,Nuclear Exchange,False Alarm Launch,False
10095,13.2,Nuclear Exchange,Regional Escalation Cascade,False
10096,22.9,Nuclear Exchange,Automated Response Failure,False
10097,67.2,Nuclear Exchange,Automated Response Failure,False
10098,34.8,Nuclear Exchange,Regional Escalation Cascade,False
10099,8.9,Nuclear Exchange,False Alarm Launch,False
10100,14.0,Nuclear Exchange,Great Power Direct Conflict,False
10101,8.3,Nuclear Exchange,Regional Escalation Cascade,False
10102,26.5,Nuclear Exchange,False Alarm Launch,False
10103,38.5,Nuclear Exchange,Great Power Direct Conflict,False
10104,28.9,Nuclear Exchange,Regional Escalation Cascade,False
10105,99.9,Nuclear Exchange,Regional Escalation Cascade,False
10106,7.0,Nuclear Exchange,False Alarm Launch,False
10107,45.7,Nuclear Exchange,Regional Escalation Cascade,False
10108,32.0,Nuclear Exchange,Automated Response Failure,False
10109,9.9,Nuclear Exchange,Automated Response Failure,False
10110,29.1,Nuclear Exchange,Great Power Direct Conflict,False
10111,2.4,Nuclear Exchange,Regional Escalation Cascade,False
10112,34.3,Nuclear Exchange,Automated Response Failure,False
10113,16.7,Nuclear Exchange,False Alarm Launch,False
10114,7.6,Nuclear Exchange,False Alarm Launch,False
10115,23.5,Nuclear Exchange,False Alarm Launch,False
10116,22.6,Nuclear Exchange,Automated Response Failure,False
10117,5.2,Nuclear Exchange,Regional Escalation Cascade,False
10118,12.5,Nuclear Exchange,Regional Escalation Cascade,False
10119,18.5,Nuclear Exchange,Regional Escalation Cascade,False
10120,46.0,Nuclear Exchange,Great Power Direct Conflict,False
10121,58.0,Nuclear Exchange,Regional Escalation Cascade,False
10122,16.6,Nuclear Exchange,Automated Response Failure,False
10123,30.8,Nuclear Exchange,Automated Response Failure,False
10124,12.7,Nuclear Exchange,Regional Escalation Cascade,False
10125,30.2,Nuclear Exchange,False Alarm Launch,False
10126,5.0,Nuclear Exchange,Great Power Direct Conflict,False
10127,10.2,Nuclear Exchange,Great Power Direct Conflict,False
10128,22.1,Nuclear Exchange,Automated Response Failure,False
10129,28.2,Nuclear Exchange,Great Power Direct Conflict,False
10130,39.7,Nuclear Exchange,False Alarm Launch,False
10131,11.2,Nuclear Exchange,Regional Escalation Cascade,False
10132,13.1,Nuclear Exchange,Great Power Direct Conflict,False
10133,41.9,Nuclear Exchange,Great Power Direct Conflict,False
10134,32.9,Nuclear Exchange,Automated Response Failure,False
10135,7.5,Nuclear Exchange,False Alarm Launch,False
10136,8.6,Nuclear Exchange,Automated Response Failure,False
10137,25.0,Nuclear Exchange,Automated Response Failure,False
10138,18.2,Nuclear Exchange,Great Power Direct Conflict,False
10139,3.9,Nuclear Exchange,Automated Response Failure,False
10140,8.2,Nuclear Exchange,Automated Response Failure,False
10141,50.7,Nuclear Exchange,Great Power Direct Conflict,False
10142,25.6,Nuclear Exchange,Great Power Direct Conflict,False
10143,93.9,Nuclear Exchange,Great Power Direct Conflict,False
10144,32.0,Nuclear Exchange,Regional Escalation Cascade,False
10145,62.6,Nuclear Exchange,False Alarm Launch,False
10146,5.4,Nuclear Exchange,Regional Escalation Cascade,False
10147,32.5,Nuclear Exchange,Great Power Direct Conflict,False
10148,24.4,Nuclear Exchange,False Alarm Launch,False
10149,13.9,Nuclear Exchange,Automated Response Failure,False
10150,9.4,Nuclear Exchange,False Alarm Launch,False
10151,43.6,Nuclear Exchange,Great Power Direct Conflict,False
10152,42.4,Nuclear Exchange,Regional Escalation Cascade,False
10153,20.7,Nuclear Exchange,False Alarm Launch,False
10154,10.1,Nuclear Exchange,Automated Response Failure,False
10155,11.8,Nuclear Exchange,Regional Escalation Cascade,False
10156,39.2,Nuclear Exchange,Regional Escalation Cascade,False
10157,8.2,Nuclear Exchange,Regional Escalation Cascade,False
10158,63.0,Nuclear Exchange,Regional Escalation Cascade,False
10159,4.4,Nuclear Exchange,Automated Response Failure,False
10160,23.9,Nuclear Exchange,Great Power Direct Conflict,False
10161,24.5,Nuclear Exchange,Automated Response Failure,False
10162,6.4,Nuclear Exchange,Great Power Direct Conflict,False
10163,8.6,Nuclear Exchange,Great Power Direct Conflict,False
10164,39.6,Nuclear Exchange,False Alarm Launch,False
10165,31.6,Nuclear Exchange,Automated Response Failure,False
10166,8.8,Nuclear Exchange,Great Power Direct Conflict,False
10167,16.8,Nuclear Exchange,Automated Response Failure,False
10168,5.2,Nuclear Exchange,Automated Response Failure,False
10169,14.6,Nuclear Exchange,Great Power Direct Conflict,False
10170,40.8,Nuclear Exchange,Great Power Direct Conflict,False
10171,27.8,Nuclear Exchange,Regional Escalation Cascade,False
10172,63.3,Nuclear Exchange,False Alarm Launch,False
10173,26.0,Nuclear Exchange,Great Power Direct Conflict,False
10174,62.0,Nuclear Exchange,Great Power Direct Conflict,False
